Processing [/home/yuhui/dev/src/github.com/examples/distributed/ddp-tutorial-series/nsys_profile.sqlite] with [/opt/nvidia/nsight-systems/2023.2.1/host-linux-x64/reports/cuda_gpu_trace.py]... 

 ** CUDA GPU Trace (cuda_gpu_trace):

  Start (ns)    Duration (ns)  CorrId  GrdX  GrdY  GrdZ  BlkX  BlkY  BlkZ  Reg/Trd  StcSMem (MB)  DymSMem (MB)  Bytes (MB)  Throughput (MBps)  SrcMemKd  DstMemKd           Device            Ctx  Strm                                                  Name                                                
 -------------  -------------  ------  ----  ----  ----  ----  ----  ----  -------  ------------  ------------  ----------  -----------------  --------  --------  -------------------------  ---  ----  ----------------------------------------------------------------------------------------------------
 2,502,194,672          3,008   1,814     1     1     1   128     1     1       16         0.000         0.000  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::…
 2,502,217,553          4,352   1,822     2     1     1     8    16     1      159         0.000         0.001  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool…
 2,502,454,386          2,752   1,834     1     1     1     1   128     1       18         0.000         0.000  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  void <unnamed>::softmax_warp_forward<float, float, float, (int)0, (bool)1, (bool)0>(T2 *, const T1 …
 2,502,480,562          2,528   1,844     1     1     1   128     1     1       22         0.000         0.000  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, floa…
 2,502,508,978          4,321   1,858     1     1     1    32     1     1       26         0.000         0.000  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapp…
 2,502,529,459          2,336   1,868     1     1     1   128     1     1       16         0.000         0.000  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIterat…
 2,502,551,379          2,496   1,878     1     1     1   128     1     1       16         0.000         0.000  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, floa…
 2,502,660,340          2,144   1,884  None  None  None  None  None  None     None          None          None  0.000                   1.866  Device    Pageable  NVIDIA A100-PCIE-40GB (0)    1     7  [CUDA memcpy DtoH]                                                                                  
 2,502,813,845          2,175   1,890  None  None  None  None  None  None     None          None          None  0.000                   1.839  Device    Pageable  NVIDIA A100-PCIE-40GB (0)    1     7  [CUDA memcpy DtoH]                                                                                  
 2,502,874,037          2,080   1,903     1     1     1   128     1     1       16         0.000         0.000  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, at::detail::…
 2,503,027,446          2,272   1,915     1     1     1   128     1     1       16         0.000         0.000  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, floa…
 2,503,087,734          2,304   1,928     1     1     1   128     1     1       16         0.000         0.000  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIterat…
 2,503,173,047          2,944   1,944     1     1     1   128     1     1       16         0.000         0.000  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::…
 2,503,229,175          2,528   1,959     1     1     1     1   128     1       21         0.000         0.000  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  void <unnamed>::softmax_warp_backward<float, float, float, (int)0, (bool)1, (bool)0>(T2 *, const T1…
 2,503,310,168          3,712   1,974     3     1     1     8    32     1       32         0.000         0.001  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  void gemvNSP_kernel<float, float, float, float, (int)1, (int)32, (int)4, (int)1024, (bool)0, cublas…
 2,503,362,936          4,160   1,988     1     1     1    32     1     1       26         0.000         0.000  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapp…
 2,503,707,515          2,592   2,005     1     1     1   128     1     1       22         0.000         0.000  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::deta…
 2,503,864,283          2,304   2,011     1     1     1   128     1     1       22         0.000         0.000  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  void at::native::vectorized_elementwise_kernel<(int)4, at::native::CUDAFunctor_add<float>, at::deta…
 2,504,929,731          1,856   2,036  None  None  None  None  None  None     None          None          None  0.003               1,379.310  Pinned    Device    NVIDIA A100-PCIE-40GB (0)    1     7  [CUDA memcpy HtoD]                                                                                  
 2,504,965,251          1,760   2,049  None  None  None  None  None  None     None          None          None  0.000                  72.727  Pinned    Device    NVIDIA A100-PCIE-40GB (0)    1     7  [CUDA memcpy HtoD]                                                                                  
 2,505,191,044          2,880   2,060     1     1     1   128     1     1       16         0.000         0.000  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::…
 2,505,213,764          4,577   2,068     2     1     1     8    16     1      159         0.000         0.001  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, float, float, float, float, (bool…
 2,505,453,830          2,784   2,080     1     1     1     1   128     1       18         0.000         0.000  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  void <unnamed>::softmax_warp_forward<float, float, float, (int)0, (bool)1, (bool)0>(T2 *, const T1 …
 2,505,480,070          2,496   2,090     1     1     1   128     1     1       22         0.000         0.000  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<float, float, floa…
 2,505,509,222          4,321   2,104     1     1     1    32     1     1       26         0.000         0.000  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  void at::native::reduce_kernel<(int)512, (int)1, at::native::ReduceOp<float, at::native::func_wrapp…
 2,505,529,062          2,529   2,114     1     1     1   128     1     1       16         0.000         0.000  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIterat…
 2,505,551,303          2,432   2,124     1     1     1   128     1     1       16         0.000         0.000  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, floa…
 2,505,660,040          2,176   2,130  None  None  None  None  None  None     None          None          None  0.000                   1.838  Device    Pageable  NVIDIA A100-PCIE-40GB (0)    1     7  [CUDA memcpy DtoH]                                                                                  
 2,505,814,696          2,176   2,136  None  None  None  None  None  None     None          None          None  0.000                   1.838  Device    Pageable  NVIDIA A100-PCIE-40GB (0)    1     7  [CUDA memcpy DtoH]                                                                                  
 2,505,874,633          2,016   2,149     1     1     1   128     1     1       16         0.000         0.000  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  void at::native::vectorized_elementwise_kernel<(int)4, at::native::FillFunctor<float>, at::detail::…
 2,506,007,594          2,272   2,161     1     1     1   128     1     1       16         0.000         0.000  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  void at::native::vectorized_elementwise_kernel<(int)4, at::native::BUnaryFunctor<float, float, floa…
 2,506,064,010          2,272   2,174     1     1     1   128     1     1       16         0.000         0.000  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  void at::native::vectorized_elementwise_kernel<(int)4, at::native::neg_kernel_cuda(at::TensorIterat…
 2,506,135,466          2,945   2,190     1     1     1   128     1     1       16         0.000         0.000  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl<at::native::…
 2,506,182,603          2,496   2,205     1     1     1     1   128     1       21         0.000         0.000  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  void <unnamed>::softmax_warp_backward<float, float, float, (int)0, (bool)1, (bool)0>(T2 *, const T1…
 2,506,249,131          3,968   2,220     3     1     1     8    32     1       32         0.000         0.001  None                           None      None      NVIDIA A100-PCIE-40GB (0)    1     7  void gemvNSP_kernel<float, float, float, float, (int)1, (int)32, (int)4, (int)1024, (bool)0, cublas…
